"time/month","title_name","title_img","artist","album","title_gaon_index","title_ranking","title_production","title_circulation"
"201805","꽃 길","","BIGBANG","꽃 길","90,130,586","15","YG Entertainment","지니뮤직"
"201805","소나기 (Feat. 10cm)","","龙俊亨","소나기","90,070,070","16","어라운드 어스","로엔엔터테인먼트"
"201805","그때 헤어지면 돼","","Roy Kim","그때 헤어지면 돼","89,427,043","17","Stone Music Entertainment, MMO Entertainment","Stone Music Entertainment"
"201805","EVERYDAY","","WINNER","EVERYD4Y","87,478,631","18","YG Entertainment","지니뮤직"
"201805","여행","","脸红的思春期","Red Diary Page.2","87,263,931","19","쇼파르뮤직","로엔엔터테인먼트"
"201805","바코드 (Prod. GroovyRoom)","","HAON, Vinxen","고등래퍼2 팀대항전 Part 3","82,170,866","20","Stone Music Entertainment","Stone Music Entertainment"
"201805","선물","","MeloMance","Moonlight","79,848,648","21","민트페이퍼, 광합성","로엔엔터테인먼트"
"201805","Roller Coaster","","请夏","Offset","79,299,452","22","MNH Entertainment","Stone Music Entertainment"
"201805","모든 날, 모든 순간 (Every day, Every Moment)","","폴킴","`키스 먼저 할까요?` OST Part 3","79,117,129","23","S.M. Entertainment","IRIVER"
"201805","LATATA","","(G)I-DLE","I am","69,363,491","24","큐브엔터테인먼트","로엔엔터테인먼트"
"201805","북 (Prod.SLO)","","배연서 (WEBSTER B), 오담률 (CHIN CHILLA)","고등래퍼2 팀대항전 Part 1","62,166,058","25","Stone Music Entertainment","Stone Music Entertainment"
"201805","비행운","","MoonMoon","LIFE IS BEAUTY FULL","61,935,875","26","덕선레코드","미러볼뮤직"
"201805","넋두리","","Nilo","넋두리","61,679,661","27","닐로엔터테인먼트","퍼플파인 엔터테인먼트"
"201805","Jenga (Feat. Gaeko)","","헤이즈 (Heize)","바람","60,974,652","28","Stone Music Entertainment, Studio blu","Stone Music Entertainment"
"201805","전하지 못한 진심 (Feat. Steve Aoki)","","防弹少年团","LOVE YOURSELF 轉 `Tear`","60,531,545","29","Big Hit Entertainment","IRIVER"
"201805","별 시 (別 時)","","朴孝信","별 시 (別 時)","60,530,276","30","글러브엔터테인먼트","Stone Music Entertainment"
"201805","DNA","","防弹少年团","LOVE YOURSELF 承 `Her`","59,819,953","31","Big Hit Entertainment","IRIVER"
"201805","가을 안부","","Monday Kiz","가을 안부","59,304,338","32","RBW, 먼데이키즈 컴퍼니","지니뮤직"
"201805","전혀 (Feat. 우원재) (Prod. GroovyRoom)","","Vinxen","고등래퍼2 Final","58,327,360","33","Stone Music Entertainment","Stone Music Entertainment"
"201805","Bad Boy","","Red Velvet","The Perfect Red Velvet - The 2nd Album...","57,864,042","34","S.M. Entertainment","IRIVER"
"201805","이 별","","吉久奉久","Star","57,573,437","35","뮤직웍스","지니뮤직"
"201805","빛나리","","펜타곤 (PENTAGON)","Positive","57,216,670","36","큐브엔터테인먼트","로엔엔터테인먼트"
"201805","어린 왕자 (Prod. Godic)","","HAON, PULLIK","고등래퍼2 팀대항전 Part 2","55,838,946","37","Stone Music Entertainment","Stone Music Entertainment"
"201805","봄날","","防弹少年团","YOU NEVER WALK ALONE","55,694,124","38","Big Hit Entertainment","IRIVER"
"201805","밤편지","","IU","밤편지","54,002,076","39","페이브엔터테인먼트","로엔엔터테인먼트"
"201805","비도 오고 그래서 (Feat. 신용재)","","헤이즈 (Heize)","/// (너 먹구름 비)","53,350,105","40","Stone Music Entertainment","Stone Music Entertainment"
"201805","밤이 되니까","","펀치 (Punch)","밤이 되니까","52,664,614","41","냠냠엔터테인먼트","Stone Music Entertainment"
"201805","instagram","","DEAN","instagram","51,990,810","42","Joombas Co Ltd & Universal Music","Universal Music"
"201805","花요일 (Blooming Day)","","EXO-CBX","Blooming Days - The 2nd Mini Album","51,234,257","43","S.M. Entertainment","IRIVER"
"201805","좋니","","尹钟信","LISTEN 010 좋니","50,471,260","44","미스틱 엔터테인먼트","로엔엔터테인먼트"
"201805","눈사람","","정승환","눈사람","50,449,001","45","안테나뮤직","지니뮤직"
"201805","Heart Shaker","","TWICE","Merry & Happy","50,136,189","46","JYP Entertainment","IRIVER"
"201805","시차 (We Are) (Feat. 로꼬 & GRAY)","","禹源宰","시차 (We Are)","49,548,442","47","AOMG","Stone Music Entertainment"
"201805","all of my life","","朴元","0M","49,095,346","48","메이크어스엔터테인먼트","로엔엔터테인먼트"
"201805","BOOMERANG (부메랑)","","Wanna One","0+1=1 (I PROMISE YOU)","48,639,353","49","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201805","어른","","Sondia","나의 아저씨 OST Part 2","47,368,424","50","Stone Music Entertainment","Stone Music Entertainment"
"201805","REALLY REALLY","","WINNER","FATE NUMBER FOR","46,885,995","51","YG Entertainment","지니뮤직"
"201805","미안해","","杨多一","inside","46,325,040","52","브랜뉴뮤직","로엔엔터테인먼트"
"201805","결혼","","MoonMoon","이번 생은 처음이라 OST Part 4","46,038,892","53","Stone Music Entertainment","Stone Music Entertainment"
"201805","빨간 맛 (Red Flavor)","","Red Velvet","The Red Summer - Summer Mini Album","45,450,951","54","S.M. Entertainment","IRIVER"
"201805","LIKEY","","TWICE","twicetagram","45,359,961","55","JYP Entertainment","IRIVER"
"201805","눈 떠보니 이별이더라","","포맨 (4Men)","REMEMBER ME","44,811,816","56","메이저나인","로엔엔터테인먼트"
"201805","#첫사랑","","脸红的思春期","#첫사랑","43,032,336","57","쇼파르뮤직, 딩고뮤직","로엔엔터테인먼트"
"201805","이로한 (Feat. ELO, Jessi) (Prod. Padi)","","배연서 (WEBSTER B)","고등래퍼2 Final","42,086,627","58","Stone Music Entertainment","Stone Music Entertainment"
"201805","그리워하다","","BTOB","Brother Act.","41,812,559","59","큐브엔터테인먼트","로엔엔터테인먼트"
"201805","낙원","","防弹少年团","LOVE YOURSELF 轉 `Tear`","41,802,191","60","Big Hit Entertainment","IRIVER"
"201805","첫눈처럼 너에게 가겠다","","Ailee","도깨비 OST Part 9","41,384,820","61","Stone Music Entertainment, 화앤담픽쳐스","Stone Music Entertainment"
"201805","Anpanman","","防弹少年团","LOVE YOURSELF 轉 `Tear`","40,866,358","62","Big Hit Entertainment","IRIVER"
"201805","134340","","防弹少年团","LOVE YOURSELF 轉 `Tear`","40,703,402","63","Big Hit Entertainment","IRIVER"
"201805","짙어져","","MeloMance","Yellow OST part.2","40,203,152","64","스페이스오디티","로엔엔터테인먼트"
"201805","Love Maze","","防弹少年团","LOVE YOURSELF 轉 `Tear`","40,035,260","65","Big Hit Entertainment","IRIVER"
"201805","마지막처럼","","BLACKPINK","마지막처럼","39,941,666","66","YG Entertainment","지니뮤직"
"201805","우리 둘만 아는","","尹健","우리 둘만 아는","39,084,534","67","센토엔터테인먼트","지니뮤직"
"201805","에너제틱 (Energetic)","","Wanna One","1X1=1(TO BE ONE)","38,975,674","68","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201805","노력","","朴元","1/24","38,387,900","69","메이크어스엔터테인먼트","로엔엔터테인먼트"
"201805","Magic Shop","","防弹少年团","LOVE YOURSELF 轉 `Tear`","38,369,476","70","Big Hit Entertainment","IRIVER"
"201805","주인공","","宣美","주인공","37,407,495","71","메이크어스엔터테인먼트, The Black Label","로엔엔터테인먼트"
"201805","Airplane pt.2","","防弹少年团","LOVE YOURSELF 轉 `Tear`","37,223,531","72","Big Hit Entertainment","IRIVER"
"201805","썸 탈꺼야","","脸红的思春期","Red Diary Page.1","37,058,576","73","쇼파르뮤직","로엔엔터테인먼트"
"201805","내가 더 나빠","","헤이즈 (Heize)","바람","36,317,149","74","Stone Music Entertainment, Studio blu","Stone Music Entertainment"
"201805","탓 (Prod. BOYCOLD)","","Vinxen","고등래퍼2 Semi Final","36,226,115","75","Stone Music Entertainment","Stone Music Entertainment"
"201805","Beautiful","","Wanna One","1-1=0 (NOTHING WITHOUT YOU)","35,958,896","76","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201805","약속해요 (I.P.U.)","","Wanna One","약속해요 (I.P.U.) - Special Theme Track","35,637,118","77","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201805","애쓰지 마요","","朴宝蓝","애쓰지 마요","34,390,731","78","Stone Music Entertainment, MMO Entertainment","Stone Music Entertainment"
"201805","우리 서로","","金娜英","우리 서로","34,090,690","79","네버랜드엔터테인먼트","로엔엔터테인먼트"
"201805","무슨 말이 필요해 (Go Away)","","龙俊亨","YONG JUN HYUNG 1ST ALBUM `GOODBYE 20`s...","33,201,209","80","어라운드 어스","로엔엔터테인먼트"
"201805","So What","","防弹少年团","LOVE YOURSELF 轉 `Tear`","32,534,917","81","Big Hit Entertainment","IRIVER"
"201805","비","","폴킴","비","32,338,395","82","뉴런뮤직","NHN벅스"
"201805","My Paradise (Feat. 청하, VINXEN)","","GroovyRoom","My Paradise","32,295,878","83","H1GHR MUSIC","로엔엔터테인먼트"
"201805","Like It (Feat. 행주, 보이비)","","배연서 (WEBSTER B), 윤진영(Clloud)","고등래퍼2 팀대항전 Part 2","31,209,662","84","Stone Music Entertainment","Stone Music Entertainment"
"201805","바람사람","","脸红的思春期","Red Diary Page.2","30,631,509","85","쇼파르뮤직","로엔엔터테인먼트"
"201805","바람이 불었으면 좋겠어","","吉久奉久","바람이 불었으면 좋겠어","29,880,381","86","WS엔터테인먼트","로엔엔터테인먼트"
"201805","Universe","","EXO","Universe - 겨울 스페셜 앨범, 2017","29,738,631","87","S.M. Entertainment","IRIVER"
"201805","Intro _ Singularity","","防弹少年团","LOVE YOURSELF 轉 `Tear`","29,323,895","88","Big Hit Entertainment","IRIVER"
"201805","열애중","","Ben","RECIPE","29,317,759","89","메이저나인","지니뮤직"
"201805","기억의 빈자리","","Naul","기억의 빈자리","29,312,991","90","인넥스트트렌드, 롱플레이뮤직","Stone Music Entertainment"
"201805","폰서트","","10cm","4","28,952,055","91","매직스트로베리사운드","로엔엔터테인먼트"
"201805","피카부 (Peek-A-Boo)","","Red Velvet","Perfect Velvet - The 2nd Album","27,938,022","92","S.M. Entertainment","IRIVER"
"201805","좋아","","尹钟信，敏书","2017 월간 윤종신 11월호","27,230,274","93","미스틱 엔터테인먼트","Stone Music Entertainment"
"201805","Outro _ Tear","","防弹少年团","LOVE YOURSELF 轉 `Tear`","26,941,812","94","Big Hit Entertainment","IRIVER"
"201805","EASY (Feat. 식케이)","","휘인","magnolia","26,580,215","95","RBW","로엔엔터테인먼트"
"201805","Lonely","","脸红的思春期","Red Diary Page.2","26,534,519","96","쇼파르뮤직","로엔엔터테인먼트"
"201805","별, 그대 (The Only Star)","","황치열","Be Myself","26,348,254","97","How엔터테인먼트","NHN벅스"
"201805","나타나줘 (Feat. 박재범)","","LOCO","나타나줘","26,135,689","98","AOMG","로엔엔터테인먼트"
"201805","Adios (Prod. BOYCOLD)","","HAON","고등래퍼2 Semi Final","25,609,778","99","Stone Music Entertainment","Stone Music Entertainment"
"201805","Fly Away","","申升勋，Ailee","더 콜(The Call) 첫 번째 프로젝트","25,577,200","100","Stone Music Entertainment","Stone Music Entertainment"
"201806","여행","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/219AC789566D48E1A591E6688BF35B9F.png","脸红的思春期","Red Diary Page.2","219,150,597","1","쇼파르뮤직","로엔엔터테인먼트"
"201806","뚜두뚜두 (DDU-DU DDU-DU)","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/F0A31FDB3B7A4E80A9BDF6F36BD7D918.png","BLACKPINK","SQUARE UP","187,880,919","2","YG Entertainment","지니뮤직"
"201806","FAKE LOVE","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/C7030ECF51A54A979F6FFD2E3AB1F138.png","防弹少年团","LOVE YOURSELF 轉 `Tear`","146,235,102","3","Big Hit Entertainment","IRIVER"
"201806","빙글뱅글 (Bingle Bangle)","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/10FE3F80CA0948629393D15A735A7FAF.png","AOA","BINGLE BANGLE","130,652,272","4","FNC엔터테인먼트","로엔엔터테인먼트"
"201806","지나오다","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/1103DDB742B34CEC962A03E2457DD8F3.png","Nilo","About You","118,881,129","5","닐로 컴퍼니","퍼플파인 엔터테인먼트"
"201806","밤 (Time for the moon night)","","GFRIEND","여자친구 The 6th Mini Album `Time for the ...","118,813,865","6","쏘스뮤직","로엔엔터테인먼트"
"201806","주지마","","LOCO,华莎","건반 위의 하이에나 Part.4","115,473,052","7","한국방송공사","로엔엔터테인먼트"
"201806","Forever Young","","BLACKPINK","SQUARE UP","112,484,300","8","YG Entertainment","지니뮤직"
"201806","켜줘 (Light)","","Wanna One","1÷χ=1 (UNDIVIDED)","101,117,324","9","SWING Entertainment, Stone Music Entertainment","Stone Music Entertainment"
"201806","You","","MeloMance","투유 프로젝트 - 슈가맨2 Part.2","92,098,644","10","JTBC","인터파크"
"201806","모든 날, 모든 순간 (Every day, Every Moment)","","폴킴","`키스 먼저 할까요?` OST Part 3","92,021,888","11","S.M. Entertainment","IRIVER"
"201806","사랑을 했다 (LOVE SCENARIO)","","iKON","Return","88,792,737","12","YG Entertainment","지니뮤직"
"201806","LATATA","","(G)I-DLE","I am","85,472,208","13","큐브엔터테인먼트","로엔엔터테인먼트"
"201806","What is Love?","","TWICE","What is Love?","82,625,935","14","JYP Entertainment","IRIVER"
"201806","캥거루 (Kangaroo) (Prod. ZICO)","","Wanna One - Triple Position","1÷χ=1 (UNDIVIDED)","82,217,197","15","SWING Entertainment, Stone Music Entertainment","Stone Music Entertainment"
"201806","너 없인 안 된다","","BTOB","THIS IS US","81,242,316","16","큐브엔터테인먼트","로엔엔터테인먼트"
"201806","뿜뿜","","MOMOLAND","GREAT!","79,100,752","17","엠엘디엔터테인먼트,로엔엔터테인먼트","로엔엔터테인먼트"
"201806","별이 빛나는 밤","","Mamamoo","Yellow Flower","75,192,795","18","RBW","로엔엔터테인먼트"
"201806","붕붕 (Feat. Sik-K) (Prod. GroovyRoom)","","HAON","고등래퍼2 Final","73,129,231","19","Stone Music Entertainment","Stone Music Entertainment"
"201806","그날처럼","","장덕철","그날처럼","70,866,100","20","리메즈","로엔엔터테인먼트"
"201806","My Way","","李秀","돈꽃 OST Part 1","69,976,384","21","윈드밀이엔티, 뮤직버디","뮤직앤뉴"
"201806","그때 헤어지면 돼","","Roy Kim","그때 헤어지면 돼","68,204,554","22","Stone Music Entertainment, MMO Entertainment","Stone Music Entertainment"
"201806","전하지 못한 진심 (Feat. Steve Aoki)","","防弹少年团","LOVE YOURSELF 轉 `Tear`","65,918,603","23","Big Hit Entertainment","IRIVER"
"201806","소나기 (Feat. 10cm)","","龙俊亨","소나기","65,673,172","24","어라운드 어스","로엔엔터테인먼트"
"201806","DNA","","防弹少年团","LOVE YOURSELF 承 `Her`","64,770,429","25","Big Hit Entertainment","IRIVER"
"201806","모래시계 (Prod. 헤이즈)","","Wanna One - The Heal","1÷χ=1 (UNDIVIDED)","64,604,780","26","SWING Entertainment, Stone Music Entertainment","Stone Music Entertainment"
"201806","Roller Coaster","","请夏","Offset","63,967,187","27","MNH Entertainment","Stone Music Entertainment"
"201806","선물","","MeloMance","Moonlight","62,150,975","28","민트페이퍼, 광합성","로엔엔터테인먼트"
"201806","꽃 길","","BIGBANG","꽃 길","58,541,293","29","YG Entertainment","지니뮤직"
"201806","봄날","","防弹少年团","YOU NEVER WALK ALONE","58,235,095","30","Big Hit Entertainment","IRIVER"
"201806","잊을만하면","","CRUSH","잊을만하면","57,711,536","31","아메바컬쳐","Stone Music Entertainment"
"201806","EVERYDAY","","WINNER","EVERYD4Y","56,068,145","32","YG Entertainment","지니뮤직"
"201806","넋두리","","Nilo","넋두리","55,759,918","33","닐로엔터테인먼트","퍼플파인 엔터테인먼트"
"201806","Anpanman","","防弹少年团","LOVE YOURSELF 轉 `Tear`","54,864,329","34","Big Hit Entertainment","IRIVER"
"201806","이 밤의 끝","","펀치 (Punch)","이 밤의 끝","53,855,632","35","냠냠엔터테인먼트","Stone Music Entertainment"
"201806","욕심","","MeloMance","욕심","53,319,211","36","민트페이퍼, 광합성","로엔엔터테인먼트"
"201806","열애중","","Ben","RECIPE","51,655,753","37","메이저나인","지니뮤직"
"201806","데리러 가 (Good Evening)","","SHINee","`The Story of Light` EP.1 - The 6th Al...","51,071,384","38","S.M. Entertainment","IRIVER"
"201806","영원+1 (Prod. NELL)","","Wanna One - Lean On Me","1÷χ=1 (UNDIVIDED)","50,709,308","39","SWING Entertainment, Stone Music Entertainment","Stone Music Entertainment"
"201806","가을 안부","","Monday Kiz","가을 안부","50,619,787","40","RBW, 먼데이키즈 컴퍼니","지니뮤직"
"201806","BOOMERANG (부메랑)","","Wanna One","0+1=1 (I PROMISE YOU)","48,686,761","41","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201806","밤편지","","IU","밤편지","48,001,419","42","페이브엔터테인먼트","로엔엔터테인먼트"
"201806","빛나리","","펜타곤 (PENTAGON)","Positive","47,819,307","43","큐브엔터테인먼트","로엔엔터테인먼트"
"201806","이 별","","吉久奉久","Star","47,411,754","44","뮤직웍스","지니뮤직"
"201806","바코드 (Prod. GroovyRoom)","","HAON, Vinxen","고등래퍼2 팀대항전 Part 3","46,759,337","45","Stone Music Entertainment","Stone Music Entertainment"
"201806","비도 오고 그래서 (Feat. 신용재)","","헤이즈 (Heize)","/// (너 먹구름 비)","45,872,410","46","Stone Music Entertainment","Stone Music Entertainment"
"201806","미안해","","杨多一","inside","45,441,553","47","브랜뉴뮤직","로엔엔터테인먼트"
"201806","밤이 되니까","","펀치 (Punch)","밤이 되니까","44,765,013","48","냠냠엔터테인먼트","Stone Music Entertainment"
"201806","에너제틱 (Energetic)","","Wanna One","1X1=1(TO BE ONE)","44,334,238","49","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201806","11 (Prod. 다이나믹듀오)","","Wanna One - No.1","1÷χ=1 (UNDIVIDED)","44,310,570","50","SWING Entertainment, Stone Music Entertainment","Stone Music Entertainment"
"201806","Airplane pt.2","","防弹少年团","LOVE YOURSELF 轉 `Tear`","43,905,476","51","Big Hit Entertainment","IRIVER"
"201806","좋니","","尹钟信","LISTEN 010 좋니","42,399,889","52","미스틱 엔터테인먼트","로엔엔터테인먼트"
"201806","그리워하다","","BTOB","Brother Act.","42,273,554","53","큐브엔터테인먼트","로엔엔터테인먼트"
"201806","Bad Boy","","Red Velvet","The Perfect Red Velvet - The 2nd Album...","41,910,006","54","S.M. Entertainment","IRIVER"
"201806","The Feeling","","BTOB","The Feeling","41,521,514","55","큐브엔터테인먼트","로엔엔터테인먼트"
"201806","Jenga (Feat. Gaeko)","","헤이즈 (Heize)","바람","41,374,429","56","Stone Music Entertainment, Studio blu","Stone Music Entertainment"
"201806","Lonely","","脸红的思春期","Red Diary Page.2","40,678,899","57","쇼파르뮤직","로엔엔터테인먼트"
"201806","마지막처럼","","BLACKPINK","마지막처럼","40,559,612","58","YG Entertainment","지니뮤직"
"201806","빨간 맛 (Red Flavor)","","Red Velvet","The Red Summer - Summer Mini Album","40,499,681","59","S.M. Entertainment","IRIVER"
"201806","REALLY REALLY","","WINNER","FATE NUMBER FOR","40,492,638","60","YG Entertainment","지니뮤직"
"201806","우리 둘만 아는","","尹健","우리 둘만 아는","40,488,388","61","센토엔터테인먼트","지니뮤직"
"201806","Beautiful","","Wanna One","1-1=0 (NOTHING WITHOUT YOU)","39,556,464","62","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201806","낙원","","防弹少年团","LOVE YOURSELF 轉 `Tear`","39,409,040","63","Big Hit Entertainment","IRIVER"
"201806","all of my life","","朴元","0M","39,095,625","64","메이크어스엔터테인먼트","로엔엔터테인먼트"
"201806","눈사람","","정승환","눈사람","39,001,014","65","안테나뮤직","지니뮤직"
"201806","Really","","BLACKPINK","SQUARE UP","38,789,799","66","YG Entertainment","지니뮤직"
"201806","Love Maze","","防弹少年团","LOVE YOURSELF 轉 `Tear`","38,382,494","67","Big Hit Entertainment","IRIVER"
"201806","Magic Shop","","防弹少年团","LOVE YOURSELF 轉 `Tear`","38,199,901","68","Big Hit Entertainment","IRIVER"
"201806","시차 (We Are) (Feat. 로꼬 & GRAY)","","禹源宰","시차 (We Are)","38,170,997","69","AOMG","Stone Music Entertainment"
"201806","instagram","","DEAN","instagram","37,920,683","70","Joombas Co Ltd & Universal Music","Universal Music"
"201806","바람사람","","脸红的思春期","Red Diary Page.2","37,875,851","71","쇼파르뮤직","로엔엔터테인먼트"
"201806","Heart Shaker","","TWICE","Merry & Happy","37,092,431","72","JYP Entertainment","IRIVER"
"201806","눈 떠보니 이별이더라","","포맨 (4Men)","REMEMBER ME","35,867,152","73","메이저나인","로엔엔터테인먼트"
"201806","134340","","防弹少年团","LOVE YOURSELF 轉 `Tear`","35,467,158","74","Big Hit Entertainment","IRIVER"
"201806","어른","","Sondia","나의 아저씨 OST Part 2","35,257,785","75","Stone Music Entertainment","Stone Music Entertainment"
"201806","북 (Prod.SLO)","","배연서 (WEBSTER B), 오담률 (CHIN CHILLA)","고등래퍼2 팀대항전 Part 1","34,642,447","76","Stone Music Entertainment","Stone Music Entertainment"
"201806","비행운","","MoonMoon","LIFE IS BEAUTY FULL","34,418,358","77","덕선레코드","미러볼뮤직"
"201806","I Want You","","SHINee","`The Story of Light` EP.2 - The 6th Al...","34,258,577","78","S.M. Entertainment","IRIVER"
"201806","약속해요 (I.P.U.)","","Wanna One","약속해요 (I.P.U.) - Special Theme Track","34,176,693","79","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201806","LOVE YA!","","혁오 (hyukoh)","24 _ How to find true love and happine...","33,886,793","80","두루두루AMC","Stone Music Entertainment"
"201806","See U Later","","BLACKPINK","SQUARE UP","33,451,431","81","YG Entertainment","지니뮤직"
"201806","LIKEY","","TWICE","twicetagram","32,483,772","82","JYP Entertainment","IRIVER"
"201806","So What","","防弹少年团","LOVE YOURSELF 轉 `Tear`","31,260,497","83","Big Hit Entertainment","IRIVER"
"201806","Dejavu","","NU'EST W","WHO, YOU","30,948,551","84","플레디스","Stone Music Entertainment"
"201806","어린 왕자 (Prod. Godic)","","HAON, PULLIK","고등래퍼2 팀대항전 Part 2","30,810,558","85","Stone Music Entertainment","Stone Music Entertainment"
"201806","전혀 (Feat. 우원재) (Prod. GroovyRoom)","","Vinxen","고등래퍼2 Final","30,259,685","86","Stone Music Entertainment","Stone Music Entertainment"
"201806","花요일 (Blooming Day)","","EXO-CBX","Blooming Days - The 2nd Mini Album","30,124,578","87","S.M. Entertainment","IRIVER"
"201806","첫눈처럼 너에게 가겠다","","Ailee","도깨비 OST Part 9","30,112,737","88","Stone Music Entertainment, 화앤담픽쳐스","Stone Music Entertainment"
"201806","비","","폴킴","비","29,642,874","89","뉴런뮤직","NHN벅스"
"201806","#첫사랑","","脸红的思春期","#첫사랑","29,627,693","90","쇼파르뮤직, 딩고뮤직","로엔엔터테인먼트"
"201806","야경","","脸红的思春期","Red Diary Page.2","28,889,756","91","쇼파르뮤직","로엔엔터테인먼트"
"201806","썸 탈꺼야","","脸红的思春期","Red Diary Page.1","27,729,051","92","쇼파르뮤직","로엔엔터테인먼트"
"201806","Something New","","泰妍","Something New - The 3rd Mini Album","27,090,005","93","S.M. Entertainment","IRIVER"
"201806","Intro _ Singularity","","防弹少年团","LOVE YOURSELF 轉 `Tear`","26,834,742","94","Big Hit Entertainment","IRIVER"
"201806","안녕, 곰인형","","脸红的思春期","Red Diary Page.2","26,823,953","95","쇼파르뮤직","로엔엔터테인먼트"
"201806","다시, 우리","","吉久奉久","다시, 우리","26,663,272","96","뮤직웍스","지니뮤직"
"201806","폰서트","","10cm","4","25,972,756","97","매직스트로베리사운드","로엔엔터테인먼트"
"201806","짙어져","","MeloMance","Yellow OST part.2","25,943,709","98","스페이스오디티","로엔엔터테인먼트"
"201806","노력","","朴元","1/24","25,113,961","99","메이크어스엔터테인먼트","로엔엔터테인먼트"
"201806","Outro _ Tear","","防弹少年团","LOVE YOURSELF 轉 `Tear`","24,894,375","100","Big Hit Entertainment","IRIVER"
"201807","뚜두뚜두 (DDU-DU DDU-DU)","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/F0A31FDB3B7A4E80A9BDF6F36BD7D918.png","BLACKPINK","SQUARE UP","250,700,761","1","YG Entertainment","지니뮤직"
"201807","Dance The Night Away","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/31D4C364C5BB4FDF9414B889CA05AC8B.png","TWICE","Summer Nights","206,883,656","2","JYP Entertainment","IRIVER"
"201807","Way Back Home","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/209FD0570FE944879925FAA4D735BB36.png","SHAUN","Take","182,394,848","3","디씨톰엔터테인먼트","Warner Music"
